2016010000895, 9, 4, 2, -1, -1, -1, null, null
2016010000901, 9, 18, 2, 8, -1, -1, null, null
2016010000901, 9, 18, 2, 6, -1, -1, null, null
2016010000902, 2, 4, 1, 7, -1, -1, null, null
2016010000912, 3, 14, 3, -1, -1, -1, null, null
2016010000917, 9, 9, 3, -1, -1, -1, null, null
2016010000924, 3, 18, 3, -1, -1, -1, null, null
2016010000926, 1, 18, 1, -1, -1, -1, null, null
2016010000934, 9, 6, 1, 7, -1, -1, null, null
2016010000934, 1, 18, 1, 5, -1, -1, null, null
2016010000939, 9, 6, 3, -1, -1, -1, null, null
2016010000939, 8, 18, 1, 7, -1, -1, null, null
2016010000941, 90, 1, 1, 6, -1, -1, RENAULT, TRAFIC SL27 DCI 100 SWB
2016010000943, 1, 18, 1, 5, -1, -1, null, null
2016010000949, 9, 18, 1, 4, -1, -1, null, null
2016010000949, 9, 2, 3, -1, -1, -1, null, null
2016010000949, 9, 2, 3, -1, -1, -1, null, null
2016010000954, 9, 18, 1, -1, -1, -1, null, null
2016010000956, 1, 18, 1, 5, -1, -1, null, null
2016010000957, 19, 2, 3, -1, -1, -1, null, null
2016010000963, 90, -1, 3, -1, -1, -1, null, null
2016010000964, 3, 17, 2, 6, -1, -1, null, null
2016010000966, 1, 18, 2, 6, -1, -1, null, null
2016010000967, 1, 18, 1, 7, -1, -1, null, null
2016010000967, 9, -1, 3, -1, -1, -1, null, null
2016010000969, 1, 18, 1, 2, -1, -1, null, null
2016010000970, 1, 18, 1, 6, -1, -1, null, null
2016010000971, 9, 4, 2, 6, -1, -1, null, null
2016010000971, 9, 4, 1, 4, -1, -1, null, null
2016010000974, 9, 9, 2, 7, -1, -1, null, null
2016010000974, 3, 14, 2, 5, -1, -1, null, null
2016010000974, 19, 3, 1, 7, -1, -1, null, null
2016010000976, 1, 11, 1, 4, -1, -1, null, null
2016010000978, 9, 1, 2, 8, -1, -1, null, null
2016010001005, 19, 18, 1, 7, -1, -1, null, null
2016010001005, 9, 13, 1, -1, -1, -1, null, null
2016010001009, 9, 5, 2, 9, -1, -1, null, null
2016010001009, 1, 18, 1, 3, -1, -1, null, null
2016010001016, 1, 18, 1, 8, -1, -1, null, null
2016010001017, 3, 11, 1, 4, -1, -1, null, null
2016010001017, 9, -1, 1, -1, -1, -1, null, null
2016010001021, 9, -1, 1, 6, -1, -1, CITROEN, BERLINGO 625 ENTERPRISE HDI
2016010001025, 9, 1, 3, -1, -1, -1, null, null
2016010001028, 4, 17, 2, 5, -1, -1, null, null
2016010001041, 11, 5, 1, 9, -1, -1, null, null
2016010001041, 11, 3, 1, 8, -1, -1, null, null
2016010001055, 9, 9, 3, -1, -1, -1, null, null
2016010001055, 4, 10, 1, 9, -1, -1, null, null
2016010001056, 9, 9, 2, 6, -1, -1, null, null
